Amplitude_Ratio,Phase_Difference_deg,Axis_Ratio,A1,A2,A3,A4,A5,A6,A4_over_A2,Dominant_m
0.15497577376598962,70.37625408981444,0.1455716197215666,9.86864910777917e-17,0.40142533523207785,4.655032474083796e-17,0.23213695997865832,9.86864910777917e-18,0.14772280354614933,0.5782817864359556,2
0.6732240431729166,173.3129601482083,0.05410274857158291,3.552713678800501e-16,0.4851134101727721,1.282924384011292e-16,0.3591928215076111,6.241481721914135e-17,0.2660369133249845,0.740430616790588,2
0.7894882496940566,80.04495921070344,0.7446503515362549,4.413394050217374e-17,0.07312826313124658,4.934324553889585e-18,0.008025918389962387,4.413394050217374e-17,0.000979948649277852,0.10975125138084998,2
0.8436038870548696,111.48076321924697,0.6559571621205753,3.947459643111668e-17,0.10407227499793395,5.921189464667501e-17,0.01622951552005234,4.9343245538895844e-17,0.0028153342254714645,0.1559446598085276,2
0.5334877263309438,7.966713049552134,0.05775048809480091,2.3017447285827334e-16,0.48393464955989685,2.6845627960103346e-16,0.3497573987547789,3.2671041886182297e-16,0.2633433496771572,0.7227368386885661,2
0.7736865988302332,162.96825541297406,0.14472786461802817,1.248296344382827e-16,0.4022377508425551,1.677670348322459e-16,0.23306166698857614,5.3144301869171706e-17,0.1485635643855138,0.579412714247703,2
0.519120330407789,96.95595725839812,0.5125464483432902,1.973729821555834e-17,0.16262557692676582,4.934324553889585e-17,0.03943932193418489,2.960594732333751e-17,0.010629930596396745,0.24251610773344315,2
0.877037960759379,106.53383602088356,0.7250711288323548,1.973729821555834e-17,0.07966647273796337,4.215888746904487e-17,0.009522749377330037,1.973729821555834e-17,0.0012673177972937538,0.11953270993498087,2
0.647891433876809,95.62241935078248,0.6403797392852147,5.582550964208978e-17,0.10988081447830031,0.0,0.01808419652549182,2.791275482104489e-17,0.003311644692857473,0.16458010992504207,2
0.23617093325470057,41.36190300421747,0.1511992470228195,1.3816108750890837e-16,0.3961123056676943,1.3240182150652123e-16,0.22615976209167493,1.017237066338275e-16,0.14196089227458558,0.5709485892150101,2
0.3299298650094006,63.20564982475131,0.2875560442620405,1.0628860373834341e-16,0.28686453938161904,4.413394050217374e-17,0.12074986682892667,5.775478816537308e-17,0.05623791967842507,0.4209299172676474,2
0.8163004284040816,103.68658705175997,0.728709540318767,4.413394050217374e-17,0.07843860250148654,9.86864910777917e-18,0.009231273732432058,2.6572150934585853e-17,0.0012078574842669808,0.11768789139578449,2
0.8415704250973112,50.48858026724696,0.4607784870333669,3.947459643111668e-17,0.18703769764609754,1.017237066338275e-16,0.05204103535848393,3.159509314637043e-17,0.01608067356856851,0.2782382162175302,2
0.3123774704113324,141.36624291280103,0.1836861155858466,7.894919286223336e-17,0.36668848236022966,3.947459643111668e-17,0.1946605590677344,6.711406990025836e-17,0.11383276448353034,0.5308608490094395,2
0.6465936505049678,133.5680141491238,0.3774348103320566,4.413394050217374e-17,0.2310456402065887,6.711406990025836e-17,0.07898224192967535,1.1033485125543436e-16,0.029938143412662998,0.34184692625687996,2
0.6009495039212838,24.25769971448022,0.18778460221419677,4.413394050217374e-17,0.3631404128718532,1.2952014521049635e-16,0.19104774347597597,1.4802973661668756e-16,0.11074537410854078,0.5260988221197893,2
0.3368679972847278,78.51093690900036,0.3284594878365761,9.868649107779169e-17,0.2602193639481257,1.973729821555834e-17,0.0997728595747814,3.159509314637043e-17,0.04237385547596704,0.38341827472405526,2
0.523624207903674,123.15978218120044,0.39871704392424057,3.947459643111668e-17,0.21918781090776934,4.413394050217374e-17,0.07119949733326174,5.775478816537308e-17,0.025653387423110678,0.3248332881212146,2
0.3483405834297435,125.78298694135219,0.270439191702593,1.973729821555834e-17,0.2987307705602368,7.956359273443218e-17,0.13069587277905556,4.6876083261951054e-17,0.06322546162790502,0.4375038853009678,2
0.9786641271669745,154.25174036303954,0.22849641997315553,3.947459643111668e-17,0.3298187077000876,1.263803725854817e-16,0.15849207941167753,8.081604202716382e-17,0.08407337636637263,0.4805430247328431,2
0.6980538568323396,106.50239091044831,0.6268403739563057,1.973729821555834e-17,0.11502859912049186,1.973729821555834e-17,0.019811644088471237,5.3144301869171706e-17,0.003795099234133422,0.17223233387132397,2
0.5199204847426587,127.32592708738883,0.37002376938573356,4.413394050217374e-17,0.23528257855098203,6.241481721914135e-17,0.08185796932529782,7.401486830834378e-17,0.03157500593307412,0.3479134317102041,2
0.24157015749114313,137.67250709363216,0.15750941556988096,1.263803725854817e-16,0.39022465559633607,8.1378965307062e-17,0.21966546257700084,1.2800744929299303e-16,0.1360029166959481,0.5629205111125309,2
0.3114791984242138,23.198317175049826,0.113280410743736,1.1165101928417957e-16,0.43336204013808644,3.947459643111668e-17,0.26990838765594766,1.5082011408234866e-16,0.18349776959805128,0.6228242500657051,2
0.22336436262497333,37.39268429580127,0.13142929567739156,7.11638407553195e-17,0.4151790428181543,5.582550964208978e-17,0.24792619431694898,6.241481721914135e-17,0.162606057906266,0.5971548868027499,2
0.4530593418701243,163.3086255105291,0.10925357589826822,8.826788100434748e-17,0.4374826702821729,1.0821818601464169e-16,0.2751900044736266,1.8196889836518769e-16,0.18763142514362033,0.6290306409077443,2
0.21097552107359235,103.60754011117533,0.20452748441047625,7.894919286223336e-17,0.3490365445504201,3.947459643111668e-17,0.17690880006526302,4.9343245538895844e-17,0.09887986650448309,0.5068489326615702,2
0.29758555328225,79.40162730739584,0.2915540761439262,7.894919286223336e-17,0.28416268821963164,1.973729821555834e-17,0.11853818004279947,5.582550964208978e-17,0.0547207767645395,0.41714899582868653,2
0.7028153124051539,7.459185549140601,0.06130213915225698,3.182543709377287e-16,0.4816791933102224,8.826788100434748e-17,0.34864094653009314,1.41297552061444e-16,0.25211683959712367,0.7238032104607707,2
0.7828550216314952,133.38198063373076,0.4129201285814244,0.0,0.21152195190193607,3.558192037765975e-17,0.06636953515663305,4.9343245538895844e-17,0.023106707175377758,0.31377138192920373,2
0.5602604337429007,44.7071011653231,0.333297445281808,4.413394050217374e-17,0.25720270060361594,1.3422813980051673e-16,0.0975134678103175,7.18448499633825e-17,0.04094493001376496,0.37913080843034735,2
0.35324474735295486,165.61241934248037,0.07851777001699438,8.826788100434748e-17,0.46795466022179083,4.413394050217374e-17,0.3170158785857098,1.8957055887822258e-16,0.23298319051500338,0.6774499872176881,2
0.7096006018809482,7.888170055739594,0.0650452199413062,0.0,0.4792839398250214,3.947459643111668e-16,0.34234868512241856,3.070403030314938e-16,0.2459572279627055,0.714292002455589,2
0.5304226354482174,9.950087873185485,0.07189740737488498,2.3017447285827334e-16,0.4740082300243354,1.7100122257616843e-16,0.32938041252563427,1.3816108750890837e-16,0.23808373312563894,0.6948833198713111,2
0.8667947463986521,105.78130643471691,0.7302871524620558,4.413394050217374e-17,0.07790950820060522,1.973729821555834e-17,0.009107917029289684,5.516742562771718e-17,0.0011841225338383042,0.116903793126741,2
0.30900710409098203,59.169994146959326,0.2583847738248081,3.947459643111668e-17,0.30736149248304195,1.973729821555834e-17,0.1381576947648808,1.017237066338275e-16,0.06864167434091542,0.44949578312092353,2
0.8770027201781038,129.74405134364343,0.4628096614331175,1.973729821555834e-17,0.18604276454590482,7.11638407553195e-17,0.051493016067474834,2.206697025108687e-17,0.015827553599512642,0.27678053587926166,2
0.17572760075543725,147.6406572820774,0.09200922087201303,2.496592688765654e-16,0.454730208848627,6.908054375445419e-17,0.2970045797440159,1.1842378929335003e-16,0.21609696744450355,0.6531445986314147,2
0.2911840275591986,52.20946556282302,0.22263897411236924,8.826788100434748e-17,0.3344105346008406,7.956359273443218e-17,0.1627919118058926,1.0628860373834341e-16,0.08746681920509083,0.48680258234150553,2
0.3558988290230576,46.59006677606058,0.2430321026509596,7.11638407553195e-17,0.3186957027467144,2.960594732333751e-17,0.14825461672948234,9.339439459205728e-17,0.07618770366760666,0.46519176584978533,2
0.9678495743458598,87.61814309527959,0.9484814808703986,0.0,0.013178685069334355,2.206697025108687e-17,0.00026120665953596143,9.86864910777917e-18,5.560626238912768e-06,0.019820388617053035,2
0.9021701992574332,9.438992899896892,0.08211602689149211,3.947459643111668e-17,0.46452886812452066,2.2066970251086873e-16,0.3114344366804343,4.413394050217374e-17,0.22853635036768158,0.6704307483360794,2
0.25287816516022216,25.357552508122474,0.10286697188945311,1.248296344382827e-16,0.4438781383053096,1.5820648042859982e-16,0.28315842087221943,1.5063839087200064e-16,0.1980920914891183,0.6379192765683283,2
0.24654672691293722,74.03040679210673,0.23588235237421204,1.248296344382827e-16,0.32412055939668055,7.11638407553195e-17,0.15319291993235748,7.531919543600032e-17,0.07996245411800545,0.47264178556741804,2
0.5357667684765829,21.998838595047275,0.15991988910619157,3.947459643111668e-17,0.387968846741527,9.868649107779169e-17,0.21720596465556236,1.4670801607940857e-16,0.1338092489457509,0.5598541390109849,2
0.9883770954736066,100.07505528403382,0.837657165514649,4.413394050217374e-17,0.04406932781974426,5.582550964208978e-17,0.002918040507565142,3.947459643111668e-17,0.000214652841487178,0.06621477231285976,2
0.4071820620869929,83.3176413397843,0.403333898432414,7.894919286223336e-17,0.21667403802311044,3.947459643111668e-17,0.06959504698689382,7.11638407553195e-17,0.02480255479508362,0.32119698152055864,2
0.983636854276998,152.80451427449333,0.24184675434608716,3.947459643111668e-17,0.319586576432095,4.413394050217374e-17,0.14906684179286225,1.3019979960303574e-16,0.07679892049361554,0.4664364925994807,2
0.3591051703775654,75.81318731534434,0.34511480498641506,1.1842378929335003e-16,0.2499977465628334,4.934324553889585e-17,0.09223181578939137,6.241481721914135e-17,0.03770948212639686,0.3689305886051665,2
0.7651602308643557,144.75640323891926,0.30427414378201284,0.0,0.27570021414950174,6.241481721914135e-17,0.11173604169838958,1.973729821555834e-17,0.050122595399177364,0.4052809390920508,2
0.28980852770325927,139.85482089722592,0.17782043636857348,2.1257720747668682e-16,0.37180178497222305,9.86864910777917e-18,0.19996620554643954,1.0362081563168128e-16,0.11843155518571652,0.5378301386083416,2
0.3006798191827281,19.198856894250007,0.09143785884926847,5.582550964208978e-17,0.4554303075446042,1.854150830703967e-16,0.29866936471399963,2.3524880692468226e-16,0.2138241870175169,0.6557959796840012,2
0.166696584112686,21.335938837592956,0.059217310929678045,4.2515441495337365e-16,0.4839005672904511,1.9737298215558337e-16,0.3348169869187056,2.370530862857422e-16,0.27713351992561414,0.6919127803331108,2
0.5183009237032424,15.682418119928613,0.11181373069852892,8.826788100434748e-17,0.43485404647867787,1.8678878918411456e-16,0.27183826234864644,1.8620129896335183e-16,0.1847107481363293,0.625125291002611,2
0.7557257367111317,35.45727333032751,0.3049867695814031,8.826788100434748e-17,0.2752241439911975,7.956359273443218e-17,0.11135637649219515,4.413394050217374e-17,0.04987079283428493,0.40460249917520563,2
0.24263587295324418,74.23379735031021,0.2324392774433577,7.894919286223336e-17,0.3267665661860693,3.947459643111668e-17,0.15564110588398494,6.908054375445419e-17,0.08184687602974329,0.4763067032854239,2
0.24572363324781377,41.969305112698315,0.15887816648745454,7.11638407553195e-17,0.3889237918361652,4.413394050217374e-17,0.2182472093270265,1.973729821555834e-17,0.134714791258698,0.5611567456355653,2
0.34323688583733003,129.140594014333,0.2534558591001084,3.947459643111668e-17,0.31095781304735587,1.973729821555834e-17,0.14131733495802143,9.098444918259384e-17,0.07096994168052094,0.4544582223971975,2
0.6423120460567354,141.5388337524486,0.3100047061030447,5.582550964208978e-17,0.2719577252410417,9.098444918259384e-17,0.10878465018424108,1.0490517899040628e-16,0.04817305652099376,0.4000057365085805,2
0.4553939825579537,152.39765781683312,0.18044727919387113,0.0,0.36954221860111536,2.4498312686731104e-16,0.1976292875017946,1.0064086874673202e-16,0.11641892762650001,0.5347948828415626,2
0.5746919436969067,159.14752484275883,0.157599537969219,7.894919286223336e-17,0.3901358082104811,7.956359273443218e-17,0.2195850180399043,7.956359273443218e-17,0.13600283395090837,0.5628425112965703,2
0.7432167558962639,95.91093672783866,0.729976103005053,3.947459643111668e-17,0.07801262891201215,2.4671622769447925e-17,0.009131021620266393,4.9343245538895844e-17,0.001189627864700806,0.1170454290236132,2
0.586204813532939,82.68349971187574,0.5765977349343713,5.582550964208978e-17,0.1349932972129818,4.9343245538895844e-17,0.027244548302786078,4.859746087916952e-17,0.006115136855128248,0.20182148940181655,2
0.8574283221469026,124.51362429119419,0.5152772787079521,3.947459643111668e-17,0.16139954536497814,5.4277570092785435e-17,0.038857800506879626,4.934324553889585e-18,0.010398149557753991,0.24075532814549877,2
0.9336799815667531,20.957786585338766,0.18449274134308086,8.826788100434748e-17,0.3659862420875041,9.868649107779169e-17,0.19395968332425012,7.0648776030722e-17,0.11323671432231883,0.5299644112793619,2
0.38536002485560955,130.73270580798663,0.2732359311651501,0.0,0.29676051466779324,5.921189464667501e-17,0.12901128946677812,1.0628860373834341e-16,0.06202128305391914,0.43473199125294354,2
0.27952622468033106,164.0964944652721,0.07140644754198645,2.1257720747668682e-16,0.4742605330646573,4.0689482653531e-17,0.3249726023973405,1.7234854725179302e-16,0.24871065192373473,0.6852195781449013,2
0.33357138559289456,112.91493781165543,0.3016391433372986,3.947459643111668e-17,0.27743080786970953,1.973729821555834e-17,0.11311056323976526,7.401486830834378e-17,0.051045105647898076,0.40770729144430723,2
0.3484061839740691,123.19932625650932,0.2804219315037144,1.0628860373834341e-16,0.29176095807816094,0.0,0.12480898962985407,8.388351741612295e-17,0.05905596253853124,0.42777824165362976,2
0.5772935442364947,125.73486575107898,0.4107782306449807,8.826788100434748e-17,0.21266617661709866,4.413394050217374e-17,0.06708072787903693,8.032498417569827e-17,0.023476665728061032,0.31542734696272123,2
0.261185953340299,144.8824379880869,0.1435521415482543,1.0628860373834341e-16,0.40338586515320146,4.413394050217374e-17,0.23432117610489517,5.941713579811853e-17,0.14949218425895086,0.5808859366351437,2
0.9219669928549539,51.3749096647894,0.478470648631595,7.11638407553195e-17,0.17846538883725926,4.9343245538895844e-17,0.04742487298548983,1.973729821555834e-17,0.013996871921920291,0.2657370893845197,2
0.6970628133354378,59.99908911268643,0.5133122053604302,8.1378965307062e-17,0.1622877373856413,6.241481721914135e-17,0.03928408808946,6.711406990025836e-17,0.010566243145492002,0.24206442656914953,2
0.7063497864723224,112.65855784758321,0.5823314927527707,3.947459643111668e-17,0.13264416314762556,7.11638407553195e-17,0.026308253366073824,5.754361821456834e-17,0.005802208281153058,0.1983370601599273,2
0.1906479359819797,16.483194538078273,0.05233915109809796,2.84655363021278e-16,0.48798655838612964,1.973729821555834e-17,0.33966325746591125,2.1643637202928338e-16,0.2892213675681228,0.6960504375146037,2
0.4606436000202234,11.94719543493543,0.07915855666068668,1.7653576200869497e-16,0.46748199525935613,1.3816108750890837e-16,0.31756105469125306,6.319018629274085e-17,0.2284012839929925,0.6793011450955927,2
0.5600420026102622,136.3792164781822,0.3252233597293955,5.582550964208978e-17,0.2622464868270267,3.947459643111668e-17,0.10130199465589661,5.921189464667501e-17,0.04333680544230294,0.3862854213284987,2
0.9177378186555424,91.8838998113575,0.9121583697475126,5.582550964208978e-17,0.02290123065404176,9.86864910777917e-18,0.0007883610410655412,9.86864910777917e-18,3.037265516172579e-05,0.03442439635559087,2
0.8589350871923871,70.63318389250193,0.685299888023485,1.973729821555834e-17,0.09344795379122232,5.3144301869171706e-17,0.013092435885573187,4.655032474083796e-17,0.0020413567047603146,0.14010404031771292,2
0.3488673191362408,78.09371056116659,0.33937343624688643,7.11638407553195e-17,0.25347892639007114,4.9343245538895844e-17,0.09477079640016539,3.558192037765975e-17,0.03926410952547438,0.3738803763683512,2
0.6105749196418674,136.45561449170884,0.34230966563675197,1.973729821555834e-17,0.251682665960078,6.854982749067795e-17,0.09345474728895156,7.18448499633825e-17,0.03844576763375876,0.3713197606694749,2
0.7707067487641939,88.966407854547,0.7702151210673908,4.413394050217374e-17,0.06482138116319412,4.655032474083796e-17,0.006308290337352574,2.960594732333751e-17,0.0006835044978801962,0.0973180488313083,2
0.540729796029609,124.66588618539778,0.3988731712184451,1.973729821555834e-17,0.2190997734204627,6.908054375445419e-17,0.07113818648622458,2.960594732333751e-17,0.02562409459801199,0.32468398015961014,2
0.8939273843738991,118.41065069616408,0.5882678312463074,3.947459643111668e-17,0.13023203721373136,3.454027187722709e-17,0.025365921069606022,5.245258949520314e-17,0.005493212213015244,0.1947748158771143,2
0.679541232856223,155.23604977876124,0.20272979331427501,1.42327681510639e-16,0.35051282069931455,1.1883427159623706e-16,0.17837271833188034,1.248296344382827e-16,0.10008698080432644,0.5088907104054159,2
0.8806126653317586,153.6071996750579,0.23238321427249767,7.894919286223336e-17,0.3268031948866846,2.791275482104489e-17,0.15568399914634312,5.941713579811853e-17,0.08188143520326019,0.47638456900742615,2
0.34091094125039767,36.85255073414385,0.1897720736118544,1.1842378929335003e-16,0.3614353730516576,8.271435198123757e-17,0.18928815131921897,9.270754153519836e-17,0.10923093986451261,0.5237123022050342,2
0.5448592995915588,161.49725115789164,0.13578782073992346,1.2005729803492019e-16,0.4108845195767024,1.1088515317919895e-16,0.24292730495802442,2.0981035798081256e-16,0.15772140306983887,0.5912301227807042,2
0.7831899975220691,141.13358942874189,0.33977954331904275,8.826788100434748e-17,0.2532237466909451,1.0064086874673202e-16,0.09458270407969394,1.3138652591270695e-16,0.0391367516543434,0.3735143536720921,2
0.9861783778939175,43.527788962025774,0.39918735109764963,3.947459643111668e-17,0.21893073095156212,7.956359273443218e-17,0.0710330197765011,2.03447413267655e-17,0.025566491150548574,0.32445431241088296,2
0.8677820180855649,111.60332274329058,0.6618462665143364,5.921189464667501e-17,0.10190636841760851,4.413394050217374e-17,0.015561916983526809,3.978179636721609e-17,0.0026429757258223897,0.15270799288769324,2
0.5515435027891108,50.618132944754805,0.3721403572305614,7.11638407553195e-17,0.23406886576255195,6.319018629274085e-17,0.08103179791214822,1.0490517899040628e-16,0.031101753506642852,0.346187852229565,2
0.7475984050416278,95.80851620949727,0.7344929862131055,4.413394050217374e-17,0.07649977667878488,4.413394050217374e-17,0.00878158831988475,4.655032474083796e-17,0.0011216759798469793,0.11479233928692087,2
0.4222985595097781,24.719315016728444,0.15339356687749212,8.1378965307062e-17,0.39405419797079005,1.2015865499517198e-16,0.22388008512725469,1.6163208405432764e-16,0.13980300151771108,0.5681454131947864,2
0.2734229102425441,143.0587161603238,0.15664747702863102,1.42327681510639e-16,0.39101376414154815,7.11638407553195e-17,0.22053062747642507,1.2829243840112921e-16,0.13675613477747248,0.5639970960116696,2
0.481069398743164,107.23439573092575,0.4480091174370713,1.973729821555834e-17,0.19337671345577417,3.558192037765975e-17,0.05558893734499062,3.947459643111668e-17,0.017740396582379123,0.2874644850022439,2
0.45737127875609873,39.07343818965149,0.2537683131683533,8.826788100434748e-17,0.3107320852594837,7.894919286223336e-17,0.141126401151791,1.1088515317919895e-16,0.07082237178039837,0.4541738939959814,2
0.8754372858467051,84.68709305801,0.8501073390685945,1.973729821555834e-17,0.0404094357359017,1.973729821555834e-17,0.0024531713981224912,3.558192037765975e-17,0.00016633188810020322,0.06070788550860597,2
0.7800831908332239,39.19532900508634,0.34241742360284266,9.86864910777917e-17,0.251627121373182,7.18448499633825e-17,0.09341925678681887,1.1262805217362278e-16,0.03843244228079948,0.37126068238197213,2
0.9704473195850765,81.42168319961499,0.8578987435633856,1.973729821555834e-17,0.038145343334012656,1.973729821555834e-17,0.002186664115696787,4.4408920985006264e-17,0.00013957556661681075,0.057324536223194174,2
0.862496049581511,154.27794493190544,0.22557221959623175,3.947459643111668e-17,0.33209819014936937,4.413394050217374e-17,0.16061593079926248,9.868649107779169e-17,0.08574067718436347,0.4836398859235622,2
0.8630671279417929,73.06397463514878,0.7152300246295187,3.947459643111668e-17,0.08301226748415497,3.558192037765975e-17,0.010336756616414599,1.1033485125543435e-17,0.0014310007005924714,0.1245208320371159,2
0.7732987417439825,119.36749722002752,0.5487064367256037,4.413394050217374e-17,0.1467052980452936,4.655032474083796e-17,0.03214850253118233,3.120740860957068e-17,0.007829089316739049,0.21913661578368387,2
0.23710044349296316,104.94314941534076,0.22818223863072487,1.1842378929335003e-16,0.3300593076028149,4.413394050217374e-17,0.1587016901715163,2.791275482104489e-17,0.08424780276865544,0.4808277982649529,2
0.30961191215063455,145.96702808964938,0.1622873942835727,7.11638407553195e-17,0.3857841916508141,7.894919286223336e-17,0.21481722059127834,9.339439459205728e-17,0.1315718470290183,0.556832615852016,2
0.7828756035220764,55.754357601876244,0.502583797451239,8.826788100434748e-17,0.16716975526901764,6.319018629274085e-17,0.04166100244286796,1.973729821555834e-17,0.011532309480452873,0.24921375505889246,2
0.758832484202429,149.48060895485014,0.2612313721702588,4.413394050217374e-17,0.30529957724810985,4.413394050217374e-17,0.13635514452071237,4.413394050217374e-17,0.06731606462000024,0.4466273610654224,2
0.4711931989766619,62.66869495618498,0.3963516571629003,8.826788100434748e-17,0.22048224314764303,2.960594732333751e-17,0.07202440374652055,5.3144301869171706e-17,0.02610555728646106,0.3266675933548552,2
0.19573031457577822,26.713884150061933,0.08535868527528698,1.1842378929335003e-16,0.4612928072905861,1.1165101928417957e-16,0.30583992101845087,1.6064996835139654e-16,0.226659322441964,0.6630060477526383,2
0.7099650340164605,73.9808016292973,0.6389133937063749,0.0,0.11043481478709123,2.960594732333751e-17,0.018265810412773958,3.454027187722709e-17,0.0033612396073894146,0.1653990224730205,2
0.18805337112370468,107.72305628088684,0.17852380192784162,1.1842378929335003e-16,0.3711917783951825,8.1378965307062e-17,0.19935149253627824,4.413394050217374e-17,0.11791661494573957,0.5370579418492463,2
0.7849382786021568,172.57605014391308,0.06300525953952008,4.0256347498692808e-16,0.48055294916962876,3.349530578525387e-16,0.3460939808475799,4.4376699121196064e-16,0.24877390252854484,0.7201994732226966,2
0.2884025311868781,68.9546497416045,0.2660907382145763,4.413394050217374e-17,0.3018163225716074,9.86864910777917e-18,0.13333964794494052,2.960594732333751e-17,0.0651309697152324,0.44179071167797773,2
0.6255884365664676,16.269303981243404,0.128027779661271,5.582550964208978e-17,0.41851178595449595,9.580725269401766e-17,0.251862963652471,1.1033485125543436e-16,0.16660370850629477,0.6018061428737294,2
0.1613279456501717,25.69642137500078,0.06849769156398129,1.5415322699133752e-16,0.4767571488362171,8.826788100434748e-17,0.32595797969565626,1.8854027647309677e-16,0.2589656856790579,0.6836981479802295,2
0.4915842088257787,157.22388389157717,0.15704964263557233,4.413394050217374e-17,0.39064971876586874,8.881784197001253e-17,0.2201267990706301,7.956359273443218e-17,0.1364254732529529,0.5634889480172913,2
0.8870630489382402,10.044390153568681,0.08724208103493443,1.6747652892626934e-16,0.4595365855803736,1.9438984351667809e-16,0.30396653577478305,6.414621920056461e-17,0.22170406275307858,0.6614631899022518,2
0.35495224649656987,75.88284218406365,0.3413333561357256,5.582550964208978e-17,0.252283969171267,2.206697025108687e-17,0.09389426458264123,5.3144301869171706e-17,0.03872770585737598,0.37217689610273896,2
0.2177166957999306,53.42762070234224,0.17186748457594841,1.43689699926765e-16,0.37709490682545843,8.1378965307062e-17,0.20553720742365736,6.711406990025836e-17,0.12333207117480163,0.5450543184312802,2
0.22755881664798802,16.2027978823775,0.0605930006185908,3.947459643111668e-17,0.48287572831818887,2.2330203856835913e-16,0.3354365798954692,3.9781796367216087e-16,0.2720712431730927,0.694664403745791,2
0.5353116931379821,95.8488195302631,0.5303257984298023,0.0,0.1546948211342225,2.206697025108687e-17,0.035717013999807125,4.413394050217374e-17,0.00916691876773488,0.23088694073873942,2
0.9640331068539134,125.76528036410903,0.511521275819985,8.826788100434748e-17,0.16309017764266465,3.947459643111668e-17,0.03966282971641519,2.4671622769447922e-17,0.010719670955662262,0.24319569878277777,2
0.47132174356454337,14.234442946647324,0.09569630660684632,1.42327681510639e-16,0.45126018358358966,1.2335811384723962e-16,0.293569937495227,1.0674576113297925e-16,0.20469768481107437,0.650555817187109,2
0.847613781780219,133.94210140973775,0.4168769303979368,3.947459643111668e-17,0.20942308687299033,4.9343245538895844e-17,0.06507534753047942,6.711406990025836e-17,0.022437677511914625,0.3107362636190437,2
0.6854146435047991,72.79844782504654,0.6127154733172069,3.947459643111668e-17,0.12050464113454093,1.973729821555834e-17,0.021733302441858518,3.558192037765975e-17,0.004360214540281525,0.1803524099755937,2
0.8273468726878581,22.785724068221214,0.1976468804224312,5.921189464667501e-17,0.354749967637978,1.370996549813559e-16,0.1825713201512283,8.1378965307062e-17,0.10357631907589497,0.5146478838795615,2
0.8163784458719273,12.860096063114359,0.11036201997861211,8.826788100434748e-17,0.4361805050393179,1.43689699926765e-16,0.27323622736229575,1.3956377410522446e-16,0.1893610554659465,0.6264292516642069,2
0.2522782123526715,5.61022576939037,0.02319960096016133,3.182543709377287e-16,0.48185161290369616,2.376685431924741e-16,0.3023976897386405,2.4513215849026085e-16,0.2889446838326573,0.6275743022138194,2
0.47938598378000385,104.45481567200582,0.4559296985430256,3.947459643111668e-17,0.18942641031878976,7.11638407553195e-17,0.053367294448103265,4.413394050217374e-17,0.016695761719073998,0.2817310128946133,2
0.9924729586962342,123.51602218057896,0.5371114440552699,1.973729821555834e-17,0.15171611837993174,4.0689482653531e-17,0.034364026113487336,5.245258949520314e-17,0.008653525689211563,0.2265021441389107,2
0.34186861785635114,68.81289267027773,0.313443806907567,3.947459643111668e-17,0.26973108488243014,1.973729821555834e-17,0.10704361714128786,8.617427362589651e-17,0.047034961580374485,0.3968530997750809,2
0.31574244421985787,66.93834084985394,0.2857426658287316,7.894919286223336e-17,0.28810687438759985,3.947459643111668e-17,0.12177527842451623,4.413394050217374e-17,0.05694059538617438,0.4226739770904871,2
0.83475909193826,162.63279288206127,0.15015660022286917,8.826788100434748e-17,0.3971088000203254,7.894919286223336e-17,0.2272821403563609,1.6342971580168663e-16,0.14301548100798037,0.572342240576708,2
0.9653913606811751,74.4791961653289,0.7583785698833273,3.947459643111668e-17,0.06863581355076244,5.3144301869171706e-17,0.007071449048743231,1.1033485125543435e-17,0.0008111302162890779,0.10302856020659316,2
0.27027620079964515,105.84713864086262,0.2584944788425605,7.11638407553195e-17,0.30728212205812444,4.0689482653531e-17,0.13809423904801588,1.4802973661668754e-17,0.06858624296905566,0.4494053807070964,2
0.8185043637956056,53.40355626517442,0.4867357001966067,8.826788100434748e-17,0.17454793899905158,9.310064948167592e-17,0.04538778948758272,1.3956377410522446e-17,0.013110380428840633,0.2600305093710063,2
0.913646748134207,89.73329532113752,0.9135369262390406,8.1378965307062e-17,0.022525274251012237,5.3144301869171706e-17,0.0007624465446066628,2.4671622769447922e-17,2.9021042793669943e-05,0.033848491082074175,2
0.46999268396079474,162.66875730471335,0.11622638926167875,1.42327681510639e-16,0.43041506376589383,1.2335811384723962e-16,0.2662845624848763,1.503147849324649e-16,0.17933293259314212,0.6186692448796601,2
0.4916802636180093,158.32198802157004,0.14953334828301532,0.0,0.397700687234696,9.270754153519836e-17,0.22793562287531072,1.0628860373834341e-16,0.1435927149070827,0.5731335906412416,2
0.5191400963024689,116.86439456836814,0.4332834986086846,1.973729821555834e-17,0.20085584540494839,4.0689482653531e-17,0.05991874248062378,3.558192037765975e-17,0.01984357158924839,0.29831714561167355,2
0.6701531099605141,112.15044405384572,0.5651208853214492,0.0,0.1397556984765702,4.655032474083796e-17,0.029188600422949476,3.853830674783438e-17,0.006777782281446375,0.20885445632002542,2
0.31588762253326663,106.74956908787192,0.29975373109515707,5.582550964208978e-17,0.27868046831565035,9.86864910777917e-18,0.11410341465313098,4.413394050217374e-17,0.05170518129230755,0.4094417357010128,2
0.489545592050601,81.98886395415948,0.4818417034081405,3.947459643111668e-17,0.1768624436688475,1.973729821555834e-17,0.046584474223759297,3.947459643111668e-17,0.013627863074871278,0.2633938175760073,2
