Station,Date,Hour_UTC,Frequency_Hz,PLV
KNG,20220101,6,6.659,0.2058865117262751
KNG,20220101,6,6.66,0.18658681251258327
KNG,20220101,6,6.661,0.17479441624552874
KNG,20220101,6,6.662,0.16469527694654817
KNG,20220101,6,6.663,0.1563636532827636
KNG,20220101,6,6.664,0.14893614960292068
KNG,20220101,6,6.665,0.14228752380971035
KNG,20220101,6,6.666,0.1364712200013173
KNG,20220101,6,6.667,0.1315294121205615
KNG,20220101,6,6.668,0.1316696436584492
KNG,20220101,6,6.669,0.1259215877298694
KNG,20220101,6,6.67,0.11580990457719144
KNG,20220101,6,6.671,0.10119228105496415
KNG,20220101,6,6.672,0.08262920639081421
KNG,20220101,6,6.673,0.06009505236895687
KNG,20220101,6,6.674,0.04050032255599631
KNG,20220101,6,6.675,0.055026805744242874
KNG,20220101,6,6.676,0.0989287772620569
KNG,20220101,6,6.677,0.14111718631395198
KNG,20220101,6,6.678,0.17723284575056603
KNG,20220101,6,6.679,0.2110320193151511
KNG,20220101,6,6.68,0.2439216053361015
KNG,20220101,6,6.681,0.2767979123298102
KNG,20220101,6,6.682,0.315984544354908
KNG,20220101,6,6.683,0.3438913277103403
KNG,20220101,6,6.684,0.36042263267768776
KNG,20220101,6,6.685,0.36891523526575765
KNG,20220101,6,6.686,0.37089413295889934
KNG,20220101,6,6.687,0.36714884651424085
KNG,20220101,6,6.688,0.35867198301155373
KNG,20220101,6,6.689,0.34599099746488693
KNG,20220101,6,6.69,0.3311119748659977
KNG,20220101,6,6.691,0.31449589321913246
KNG,20220101,6,6.692,0.29777288938565133
KNG,20220101,6,6.693,0.28131494972191723
KNG,20220101,6,6.694,0.26578396179046054
KNG,20220101,6,6.695,0.2514893732490294
KNG,20220101,6,6.696,0.23846096473052733
KNG,20220101,6,6.697,0.22832285622429624
KNG,20220101,6,6.698,0.2180515020862066
KNG,20220101,6,6.699,0.20743085700874664
KNG,20220101,6,6.7,0.19735517610775935
KNG,20220101,6,6.701,0.18809840627968996
KNG,20220101,6,6.702,0.18048227499317185
KNG,20220101,6,6.703,0.16038833468618163
KNG,20220101,6,6.704,0.1438028614456392
KNG,20220101,6,6.705,0.13353085530400466
KNG,20220101,6,6.706,0.12637755158854033
KNG,20220101,6,6.707,0.12158944290668128
KNG,20220101,6,6.708,0.11879673916378419
KNG,20220101,6,6.709,0.11775396087600801
KNG,20220101,6,6.71,0.11826848565465621
KNG,20220101,6,6.711,0.1200790720038707
KNG,20220101,6,6.712,0.12289449204214752
KNG,20220101,6,6.713,0.1264638185835794
KNG,20220101,6,6.714,0.13059340112271445
KNG,20220101,6,6.715,0.1351381588013469
KNG,20220101,6,6.716,0.139987117966341
KNG,20220101,6,6.717,0.14506185106360509
KNG,20220101,6,6.718,0.15032568541359426
KNG,20220101,6,6.719,0.15575649132103614
KNG,20220101,6,6.72,0.1613282097888752
KNG,20220101,6,6.721,0.1670181601011487
KNG,20220101,6,6.722,0.1728127986694254
KNG,20220101,6,6.723,0.17871201905453676
KNG,20220101,6,6.724,0.18473405449892108
KNG,20220101,6,6.725,0.19091947897385217
KNG,20220101,6,6.726,0.19732609638887927
KNG,20220101,6,6.727,0.20393836478650312
KNG,20220101,6,6.728,0.21065040781439476
KNG,20220101,6,6.729,0.21744129871346843
KNG,20220101,6,6.73,0.224340165541626
KNG,20220101,6,6.731,0.2313768556592445
KNG,20220101,6,6.732,0.23870183354077745
KNG,20220101,6,6.733,0.24623050196752191
KNG,20220101,6,6.734,0.2536848773940457
KNG,20220101,6,6.735,0.2611006426368802
KNG,20220101,6,6.736,0.2685274586368753
KNG,20220101,6,6.737,0.27597984516812646
KNG,20220101,6,6.738,0.28346376077051555
KNG,20220101,6,6.739,0.2910348610888229
KNG,20220101,6,6.74,0.2984129295166668
KNG,20220101,6,6.741,0.3055443473149738
KNG,20220101,6,6.742,0.31247165951814476
KNG,20220101,6,6.743,0.3190863892082798
KNG,20220101,6,6.744,0.32526189169564096
KNG,20220101,6,6.745,0.33084231487215104
KNG,20220101,6,6.746,0.33565290390712704
KNG,20220101,6,6.747,0.33918627419112185
KNG,20220101,6,6.748,0.34087027337643344
KNG,20220101,6,6.749,0.3400135508604973
KNG,20220101,6,6.75,0.3348626287446999
KNG,20220101,6,6.751,0.31847968648346126
KNG,20220101,6,6.752,0.30936400206948417
KNG,20220101,6,6.753,0.3041144011962647
KNG,20220101,6,6.754,0.3006618093571394
KNG,20220101,6,6.755,0.29810462160575757
KNG,20220101,6,6.756,0.29622198203742744
KNG,20220101,6,6.757,0.2939603573791237
KNG,20220101,6,6.758,0.2913447988502941
KNG,20220101,6,6.759,0.2881397140223773
KNG,20220101,6,6.76,0.2832799030205491
KNG,20220101,6,6.761,0.2762276645061449
KNG,20220101,6,6.762,0.26426905782326193
KNG,20220101,6,6.763,0.24269553531469024
KNG,20220101,6,6.764,0.2297786610459969
KNG,20220101,6,6.765,0.22267811197661486
KNG,20220101,6,6.766,0.216583479649468
KNG,20220101,6,6.767,0.2151025242756413
KNG,20220101,6,6.768,0.21601175925472957
KNG,20220101,6,6.769,0.21789897426288424
KNG,20220101,6,6.77,0.22108149393723103
KNG,20220101,6,6.771,0.22525079841111784
KNG,20220101,6,6.772,0.22989113828557775
KNG,20220101,6,6.773,0.2354680227803848
KNG,20220101,6,6.774,0.24234187565702586
KNG,20220101,6,6.775,0.2511162917613818
KNG,20220101,6,6.776,0.2641497129079751
KNG,20220101,6,6.777,0.28072412481917985
KNG,20220101,6,6.778,0.2886600883066763
KNG,20220101,6,6.779,0.29374001748153666
KNG,20220101,6,6.78,0.2973597556419843
KNG,20220101,6,6.781,0.30047698359044756
KNG,20220101,6,6.782,0.3045700694023031
KNG,20220101,6,6.783,0.3119178854296045
KNG,20220101,6,6.784,0.31356657905977
KNG,20220101,6,6.785,0.31305947694068875
KNG,20220101,6,6.786,0.31470784284787445
KNG,20220101,6,6.787,0.31558981666897146
KNG,20220101,6,6.788,0.3180687382768832
KNG,20220101,6,6.789,0.32008520504912696
KNG,20220101,6,6.79,0.3214785528207488
KNG,20220101,6,6.791,0.32227536148471986
KNG,20220101,6,6.792,0.3225210000512715
KNG,20220101,6,6.793,0.3222516666799506
KNG,20220101,6,6.794,0.32149858870407005
KNG,20220101,6,6.795,0.3202966035086695
KNG,20220101,6,6.796,0.31868338901019216
KNG,20220101,6,6.797,0.31670833362612955
KNG,20220101,6,6.798,0.31449497138627325
KNG,20220101,6,6.799,0.31193959142408056
KNG,20220101,6,6.8,0.3088294394990585
KNG,20220101,6,6.801,0.30526095746154686
KNG,20220101,6,6.802,0.3013058506503363
KNG,20220101,6,6.803,0.29686386704075624
KNG,20220101,6,6.804,0.2917717976423405
KNG,20220101,6,6.805,0.28605795722743604
KNG,20220101,6,6.806,0.27968358965045514
KNG,20220101,6,6.807,0.2725696929417583
KNG,20220101,6,6.808,0.2646054942234155
KNG,20220101,6,6.809,0.2556776913039701
KNG,20220101,6,6.81,0.24572073092892086
KNG,20220101,6,6.811,0.23468453960872013
KNG,20220101,6,6.812,0.22285574981744743
KNG,20220101,6,6.813,0.20844210578062644
KNG,20220101,6,6.814,0.19878794210372
KNG,20220101,6,6.815,0.19361091068447914
KNG,20220101,6,6.816,0.1959148355084408
KNG,20220101,6,6.817,0.20081314154299124
KNG,20220101,6,6.818,0.20579085084963405
KNG,20220101,6,6.819,0.21147075993752776
KNG,20220101,6,6.82,0.21757761705829776
KNG,20220101,6,6.821,0.2243243444519397
KNG,20220101,6,6.822,0.23161032787676397
KNG,20220101,6,6.823,0.2390643440507299
KNG,20220101,6,6.824,0.24708670365057725
KNG,20220101,6,6.825,0.25561875255294275
KNG,20220101,6,6.826,0.264344967536648
KNG,20220101,6,6.827,0.27406746941889004
KNG,20220101,6,6.828,0.2845970259304614
KNG,20220101,6,6.829,0.29636077377973946
KNG,20220101,6,6.83,0.3101730895154082
KNG,20220101,6,6.831,0.33009008077176816
KNG,20220101,6,6.832,0.345549904843644
KNG,20220101,6,6.833,0.3577357743596408
KNG,20220101,6,6.834,0.36890439438796263
KNG,20220101,6,6.835,0.37923249744252935
KNG,20220101,6,6.836,0.38935241677479254
KNG,20220101,6,6.837,0.4004053216891629
KNG,20220101,6,6.838,0.41304102865322856
KNG,20220101,6,6.839,0.4319671294745611
KNG,20220101,6,6.84,0.4469859469510247
KNG,20220101,6,6.841,0.45652178251990344
KNG,20220101,6,6.842,0.46328917672308895
KNG,20220101,6,6.843,0.4674937380096952
KNG,20220101,6,6.844,0.4701794733089756
KNG,20220101,6,6.845,0.471321493831645
KNG,20220101,6,6.846,0.47066672331499915
KNG,20220101,6,6.847,0.4690481174125386
KNG,20220101,6,6.848,0.465889467267044
KNG,20220101,6,6.849,0.46167282466620907
KNG,20220101,6,6.85,0.4516590803620476
KNG,20220101,6,6.851,0.44476533904680604
KNG,20220101,6,6.852,0.43906328264736655
KNG,20220101,6,6.853,0.43329598274830405
KNG,20220101,6,6.854,0.4277962127125833
KNG,20220101,6,6.855,0.4224599079468553
KNG,20220101,6,6.856,0.4171316306275033
KNG,20220101,6,6.857,0.41170990334083557
KNG,20220101,6,6.858,0.4062154389764827
KNG,20220101,6,6.859,0.4006794534330428
KNG,20220101,6,6.86,0.3951383962364608
KNG,20220101,6,6.861,0.38963667066378177
KNG,20220101,6,6.862,0.38421315681638946
KNG,20220101,6,6.863,0.3788993262188592
KNG,20220101,6,6.864,0.3737330266379632
KNG,20220101,6,6.865,0.36876030971020496
KNG,20220101,6,6.866,0.3639484680126265
KNG,20220101,6,6.867,0.3592210015448256
KNG,20220101,6,6.868,0.35460734424912144
KNG,20220101,6,6.869,0.35012243509611535
KNG,20220101,6,6.87,0.34574197669408147
KNG,20220101,6,6.871,0.34143932747713973
KNG,20220101,6,6.872,0.33721053101080767
KNG,20220101,6,6.873,0.33300350324106887
KNG,20220101,6,6.874,0.32869778980109765
KNG,20220101,6,6.875,0.32411437168254503
KNG,20220101,6,6.876,0.3188975013210375
KNG,20220101,6,6.877,0.31290744633005474
KNG,20220101,6,6.878,0.30585850107438756
KNG,20220101,6,6.879,0.29661339414934496
KNG,20220101,6,6.88,0.2802902625885851
KNG,20220101,6,6.881,0.26869285618664557
KNG,20220101,6,6.882,0.2620024737783865
KNG,20220101,6,6.883,0.2579288583601831
KNG,20220101,6,6.884,0.255923377340999
KNG,20220101,6,6.885,0.2562973718396787
KNG,20220101,6,6.886,0.25650838067581494
KNG,20220101,6,6.887,0.25691938357422117
KNG,20220101,6,6.888,0.25756183232628194
KNG,20220101,6,6.889,0.2629717399653803
KNG,20220101,6,6.89,0.2722630255026027
KNG,20220101,6,6.891,0.28403848125691217
KNG,20220101,6,6.892,0.2977200239209723
KNG,20220101,6,6.893,0.31288356927820266
KNG,20220101,6,6.894,0.32891258509873095
KNG,20220101,6,6.895,0.3452597278705378
KNG,20220101,6,6.896,0.3615946147765081
KNG,20220101,6,6.897,0.37757183476194295
KNG,20220101,6,6.898,0.3926040092779382
KNG,20220101,6,6.899,0.4063531873045632
KNG,20220101,6,6.9,0.4184529680897977
KNG,20220101,6,6.901,0.4289533347121564
KNG,20220101,6,6.902,0.4378454802846306
KNG,20220101,6,6.903,0.4450040267085623
KNG,20220101,6,6.904,0.45020588434582404
KNG,20220101,6,6.905,0.4537159970982604
KNG,20220101,6,6.906,0.4550529692283262
KNG,20220101,6,6.907,0.45374556683691925
KNG,20220101,6,6.908,0.4476190118731314
KNG,20220101,6,6.909,0.43556346189352424
KNG,20220101,6,6.91,0.427885880624978
KNG,20220101,6,6.911,0.41809625816168633
KNG,20220101,6,6.912,0.41271929555018805
KNG,20220101,6,6.913,0.4087141607699074
KNG,20220101,6,6.914,0.40516149298890924
KNG,20220101,6,6.915,0.40173803737987096
KNG,20220101,6,6.916,0.39815346185874906
KNG,20220101,6,6.917,0.3941160197579276
KNG,20220101,6,6.918,0.38922382588527016
KNG,20220101,6,6.919,0.3822031465148306
KNG,20220101,6,6.92,0.3778912132269666
KNG,20220101,6,6.921,0.37460985543702346
KNG,20220101,6,6.922,0.3719480049637107
KNG,20220101,6,6.923,0.3699587380145946
KNG,20220101,6,6.924,0.36878196036895444
KNG,20220101,6,6.925,0.36864339260606094
KNG,20220101,6,6.926,0.3698272220520318
KNG,20220101,6,6.927,0.3727427683190405
KNG,20220101,6,6.928,0.378341137219727
KNG,20220101,6,6.929,0.3893381266905653
KNG,20220101,6,6.93,0.40362325251520387
KNG,20220101,6,6.931,0.4164538789834324
KNG,20220101,6,6.932,0.4292009593567477
KNG,20220101,6,6.933,0.44245516735587953
KNG,20220101,6,6.934,0.4567756746858392
KNG,20220101,6,6.935,0.47288008721937824
KNG,20220101,6,6.936,0.4919769095922851
KNG,20220101,6,6.937,0.518668187371395
KNG,20220101,6,6.938,0.5462261766363736
KNG,20220101,6,6.939,0.5665299089738141
KNG,20220101,6,6.94,0.5847511041177339
KNG,20220101,6,6.941,0.602497393235054
KNG,20220101,6,6.942,0.6204249941630983
KNG,20220101,6,6.943,0.6389922026198499
KNG,20220101,6,6.944,0.6597998953806699
KNG,20220101,6,6.945,0.6881180203028202
KNG,20220101,6,6.946,0.7127294672024226
KNG,20220101,6,6.947,0.7299249539684921
KNG,20220101,6,6.948,0.7433001038246345
KNG,20220101,6,6.949,0.7536046580524473
KNG,20220101,6,6.95,0.7607542788782331
KNG,20220101,6,6.951,0.7634397737107463
KNG,20220101,6,6.952,0.7566919454944889
KNG,20220101,6,6.953,0.7550241815337214
KNG,20220101,6,6.954,0.7547954775655654
KNG,20220101,6,6.955,0.7547396649055659
KNG,20220101,6,6.956,0.7545276372966085
KNG,20220101,6,6.957,0.7537621541006794
KNG,20220101,6,6.958,0.7532402576577031
KNG,20220101,6,6.959,0.7497430151561116
KNG,20220101,6,6.96,0.7441163839176652
KNG,20220101,6,6.961,0.7363592989770611
KNG,20220101,6,6.962,0.7270035493790917
KNG,20220101,6,6.963,0.7166330901019987
KNG,20220101,6,6.964,0.7057651633887677
KNG,20220101,6,6.965,0.6948660700214987
KNG,20220101,6,6.966,0.6842991441462755
KNG,20220101,6,6.967,0.6743784228221227
KNG,20220101,6,6.968,0.6653883446240951
KNG,20220101,6,6.969,0.6574542319124635
KNG,20220101,6,6.97,0.6506006167427949
KNG,20220101,6,6.971,0.6448148767356408
KNG,20220101,6,6.972,0.6400651291446577
KNG,20220101,6,6.973,0.6363124061465362
KNG,20220101,6,6.974,0.6335198445752005
KNG,20220101,6,6.975,0.6316868998930572
KNG,20220101,6,6.976,0.6308303925505155
KNG,20220101,6,6.977,0.6309450602196425
KNG,20220101,6,6.978,0.6320223089002145
KNG,20220101,6,6.979,0.6340571496678999
KNG,20220101,6,6.98,0.6370457566879871
KNG,20220101,6,6.981,0.6409849728975662
KNG,20220101,6,6.982,0.645869197564688
KNG,20220101,6,6.983,0.6516671743782922
KNG,20220101,6,6.984,0.6583478394499696
KNG,20220101,6,6.985,0.6656873685787624
KNG,20220101,6,6.986,0.6738512024897154
KNG,20220101,6,6.987,0.682874003858924
KNG,20220101,6,6.988,0.6926405125049351
KNG,20220101,6,6.989,0.7030787484424524
KNG,20220101,6,6.99,0.714113508449363
KNG,20220101,6,6.991,0.7256385767127692
KNG,20220101,6,6.992,0.7375132922419672
KNG,20220101,6,6.993,0.7495928250723921
KNG,20220101,6,6.994,0.7617515174810718
KNG,20220101,6,6.995,0.7738777084322813
KNG,20220101,6,6.996,0.7858416467391243
KNG,20220101,6,6.997,0.7974395995714935
KNG,20220101,6,6.998,0.8084055370676952
KNG,20220101,6,6.999,0.8185747462925924
KNG,20220101,6,7.0,0.827636462267828
KNG,20220101,6,7.001,0.8346040373801642
KNG,20220101,6,7.002,0.8388172683401854
KNG,20220101,6,7.003,0.8404200254227895
KNG,20220101,6,7.004,0.8391298103782672
KNG,20220101,6,7.005,0.835843909464528
KNG,20220101,6,7.006,0.831090866398066
KNG,20220101,6,7.007,0.8249405942389056
KNG,20220101,6,7.008,0.8186046293241958
KNG,20220101,6,7.009,0.8117566203309389
KNG,20220101,6,7.01,0.8043623496081256
KNG,20220101,6,7.011,0.7966425160181243
KNG,20220101,6,7.012,0.7886098620083403
KNG,20220101,6,7.013,0.779542150845112
KNG,20220101,6,7.014,0.770791966353582
KNG,20220101,6,7.015,0.7617221874764611
KNG,20220101,6,7.016,0.7522382072213503
KNG,20220101,6,7.017,0.7422769237509521
KNG,20220101,6,7.018,0.731833946133693
KNG,20220101,6,7.019,0.7209285155959809
KNG,20220101,6,7.02,0.7089879788722587
KNG,20220101,6,7.021,0.6971672106860872
KNG,20220101,6,7.022,0.684222745063806
KNG,20220101,6,7.023,0.6705495432319948
KNG,20220101,6,7.024,0.6556570065148958
KNG,20220101,6,7.025,0.6381023830517467
KNG,20220101,6,7.026,0.6166150575084628
KNG,20220101,6,7.027,0.5907184463810548
KNG,20220101,6,7.028,0.5699617024866616
KNG,20220101,6,7.029,0.5506942382363353
KNG,20220101,6,7.03,0.5323943638358003
KNG,20220101,6,7.031,0.5142299783854709
KNG,20220101,6,7.032,0.4956114087613696
KNG,20220101,6,7.033,0.4766317065958621
KNG,20220101,6,7.034,0.4567031387145773
KNG,20220101,6,7.035,0.4353095987485443
KNG,20220101,6,7.036,0.4106804942743259
KNG,20220101,6,7.037,0.3813044958871053
KNG,20220101,6,7.038,0.34148201730251326
KNG,20220101,6,7.039,0.2956220932653438
KNG,20220101,6,7.04,0.2570624735007186
KNG,20220101,6,7.041,0.22836555711170933
KNG,20220101,6,7.042,0.20555550493385993
KNG,20220101,6,7.043,0.18741300419533066
KNG,20220101,6,7.044,0.173951796698015
KNG,20220101,6,7.045,0.1655348165550236
KNG,20220101,6,7.046,0.16342096175410553
KNG,20220101,6,7.047,0.17327440933958282
KNG,20220101,6,7.048,0.18674309718737803
KNG,20220101,6,7.049,0.19994500843504953
KNG,20220101,6,7.05,0.2158955424365613
KNG,20220101,6,7.051,0.23071107687643255
KNG,20220101,6,7.052,0.2529516982366517
KNG,20220101,6,7.053,0.26259803539960425
KNG,20220101,6,7.054,0.26725682991415933
KNG,20220101,6,7.055,0.26893125219420916
KNG,20220101,6,7.056,0.2685825773037972
KNG,20220101,6,7.057,0.26653294260340443
KNG,20220101,6,7.058,0.2632368237447513
KNG,20220101,6,7.059,0.258937525923859
KNG,20220101,6,7.06,0.25376724575156595
KNG,20220101,6,7.061,0.24787351133685734
KNG,20220101,6,7.062,0.24140358773215725
KNG,20220101,6,7.063,0.23448989365338488
KNG,20220101,6,7.064,0.22727108784291197
KNG,20220101,6,7.065,0.2199114650139105
KNG,20220101,6,7.066,0.21262118858859777
KNG,20220101,6,7.067,0.2056782235383631
KNG,20220101,6,7.068,0.20005163490634614
KNG,20220101,6,7.069,0.19587020596486043
KNG,20220101,6,7.07,0.19755088082476846
KNG,20220101,6,7.071,0.19577848168275233
KNG,20220101,6,7.072,0.19220799244261091
KNG,20220101,6,7.073,0.18837962121253485
KNG,20220101,6,7.074,0.18392613932609114
KNG,20220101,6,7.075,0.17956969674268383
KNG,20220101,6,7.076,0.17586057001386457
KNG,20220101,6,7.077,0.17277408817598575
KNG,20220101,6,7.078,0.1703784017013108
KNG,20220101,6,7.079,0.17029792048269476
KNG,20220101,6,7.08,0.17013773102713348
KNG,20220101,6,7.081,0.17503183763743044
KNG,20220101,6,7.082,0.17739742656947716
KNG,20220101,6,7.083,0.17702294076811803
KNG,20220101,6,7.084,0.17398547489155156
KNG,20220101,6,7.085,0.17365360312247013
KNG,20220101,6,7.086,0.17616682671639436
KNG,20220101,6,7.087,0.179598823814542
KNG,20220101,6,7.088,0.18321398551152537
KNG,20220101,6,7.089,0.1868889685236922
KNG,20220101,6,7.09,0.19100911893866437
KNG,20220101,6,7.091,0.19504197037216048
KNG,20220101,6,7.092,0.19804691163314955
KNG,20220101,6,7.093,0.19702590471224124
KNG,20220101,6,7.094,0.18521270332982837
KNG,20220101,6,7.095,0.1919558483000463
KNG,20220101,6,7.096,0.2060213207344351
KNG,20220101,6,7.097,0.22813476869200836
KNG,20220101,6,7.098,0.24355656423270247
KNG,20220101,6,7.099,0.2562267936642424
KNG,20220101,6,7.1,0.26728361888167224
KNG,20220101,6,7.101,0.27635612468994447
KNG,20220101,6,7.102,0.28394539106791905
KNG,20220101,6,7.103,0.290117236973453
KNG,20220101,6,7.104,0.2949796432562672
KNG,20220101,6,7.105,0.2986175118433498
KNG,20220101,6,7.106,0.30105289376368055
KNG,20220101,6,7.107,0.3023219647240109
KNG,20220101,6,7.108,0.30249429034617487
KNG,20220101,6,7.109,0.3015987681883807
KNG,20220101,6,7.11,0.299492516102101
KNG,20220101,6,7.111,0.29687166232015594
KNG,20220101,6,7.112,0.293532357430929
KNG,20220101,6,7.113,0.28961106408030024
KNG,20220101,6,7.114,0.28527838320831683
KNG,20220101,6,7.115,0.2807818463420671
KNG,20220101,6,7.116,0.27652474547672956
KNG,20220101,6,7.117,0.27331616696529926
KNG,20220101,6,7.118,0.27373627130293626
KNG,20220101,6,7.119,0.2744821653392696
KNG,20220101,6,7.12,0.27504995101344576
KNG,20220101,6,7.121,0.2752976854624675
KNG,20220101,6,7.122,0.27521352342349303
KNG,20220101,6,7.123,0.2748580590976042
KNG,20220101,6,7.124,0.2743071856311971
KNG,20220101,6,7.125,0.2736334721872916
KNG,20220101,6,7.126,0.2728917607929532
KNG,20220101,6,7.127,0.27208193385339996
KNG,20220101,6,7.128,0.27128531146779306
KNG,20220101,6,7.129,0.27048846642044255
KNG,20220101,6,7.13,0.26988294827169873
KNG,20220101,6,7.131,0.26934059272638805
KNG,20220101,6,7.132,0.2688200124944425
KNG,20220101,6,7.133,0.2682886762552253
KNG,20220101,6,7.134,0.26771068875182585
KNG,20220101,6,7.135,0.2670537684110942
KNG,20220101,6,7.136,0.2662993228459459
KNG,20220101,6,7.137,0.26541151298078414
KNG,20220101,6,7.138,0.26430553394239703
KNG,20220101,6,7.139,0.2628668152140664
KNG,20220101,6,7.14,0.2609989168374951
KNG,20220101,6,7.141,0.2586958155707553
KNG,20220101,6,7.142,0.25598752290544274
KNG,20220101,6,7.143,0.2528829419438058
KNG,20220101,6,7.144,0.24937260977775044
KNG,20220101,6,7.145,0.24544391373855606
KNG,20220101,6,7.146,0.24108503609412368
KNG,20220101,6,7.147,0.2362675703375662
KNG,20220101,6,7.148,0.23087634583124478
KNG,20220101,6,7.149,0.2252419081005639
KNG,20220101,6,7.15,0.2193757674776672
KNG,20220101,6,7.151,0.21307832568514318
KNG,20220101,6,7.152,0.2063491247176846
KNG,20220101,6,7.153,0.19922537233865004
KNG,20220101,6,7.154,0.19182252113015372
KNG,20220101,6,7.155,0.18447616225657754
KNG,20220101,6,7.156,0.1783359728435809
KNG,20220101,6,7.157,0.17668786037198217
KNG,20220101,6,7.158,0.17557763998004133
KNG,20220101,6,7.159,0.17401948286496935
KNG,20220101,6,7.16,0.1715504350448746
KNG,20220101,6,7.161,0.1678261684848024
KNG,20220101,6,7.162,0.1624662487579799
KNG,20220101,6,7.163,0.15499118872279785
KNG,20220101,6,7.164,0.14462856628412907
KNG,20220101,6,7.165,0.12965313554813956
KNG,20220101,6,7.166,0.10090963616811534
KNG,20220101,6,7.167,0.08319373368104303
KNG,20220101,6,7.168,0.06953307884707545
KNG,20220101,6,7.169,0.05895175696441337
KNG,20220101,6,7.17,0.0517041730243254
KNG,20220101,6,7.171,0.048905950387148914
KNG,20220101,6,7.172,0.05155357019854662
KNG,20220101,6,7.173,0.05956386330651176
KNG,20220101,6,7.174,0.0722119714175808
KNG,20220101,6,7.175,0.08958417093499958
KNG,20220101,6,7.176,0.11490059332250986
KNG,20220101,6,7.177,0.1342492843243253
KNG,20220101,6,7.178,0.15118233483434018
KNG,20220101,6,7.179,0.16700072085402773
KNG,20220101,6,7.18,0.18196546944349343
KNG,20220101,6,7.181,0.19620723267120474
KNG,20220101,6,7.182,0.21004215839554827
KNG,20220101,6,7.183,0.22387952973973013
KNG,20220101,6,7.184,0.23844726990891463
KNG,20220101,6,7.185,0.25672738197032763
KNG,20220101,6,7.186,0.26856536097150874
KNG,20220101,6,7.187,0.27353630340563795
KNG,20220101,6,7.188,0.2736319987212325
KNG,20220101,6,7.189,0.2848731651934588
KNG,20220101,6,7.19,0.3039443696167638
KNG,20220101,6,7.191,0.3260472425622466
KNG,20220101,6,7.192,0.3536159857166764
KNG,20220101,6,7.193,0.37666375003471053
KNG,20220101,6,7.194,0.3930475606102766
KNG,20220101,6,7.195,0.4047489078816513
KNG,20220101,6,7.196,0.41262999173725434
KNG,20220101,6,7.197,0.41748417324538856
KNG,20220101,6,7.198,0.4201174596774897
KNG,20220101,6,7.199,0.4213298869785089
KNG,20220101,6,7.2,0.42191070995753194
KNG,20220101,6,7.201,0.4226860842812698
KNG,20220101,6,7.202,0.4246945524072013
KNG,20220101,6,7.203,0.4303361717036841
KNG,20220101,6,7.204,0.4392874335203664
KNG,20220101,6,7.205,0.443648525451577
KNG,20220101,6,7.206,0.44683046924394787
KNG,20220101,6,7.207,0.44875450516746285
KNG,20220101,6,7.208,0.4492519655843869
KNG,20220101,6,7.209,0.44440264555651027
KNG,20220101,6,7.21,0.44845053103688853
KNG,20220101,6,7.211,0.45593935045588013
KNG,20220101,6,7.212,0.4644301360767473
KNG,20220101,6,7.213,0.47311322764405495
KNG,20220101,6,7.214,0.48161053463294845
KNG,20220101,6,7.215,0.489905922937559
KNG,20220101,6,7.216,0.49817981593077226
KNG,20220101,6,7.217,0.5068162457601854
KNG,20220101,6,7.218,0.5168981252620477
KNG,20220101,6,7.219,0.5295760617549053
KNG,20220101,6,7.22,0.5371425488236388
KNG,20220101,6,7.221,0.5425539207407761
KNG,20220101,6,7.222,0.5465439521319015
KNG,20220101,6,7.223,0.5494777146286806
KNG,20220101,6,7.224,0.5515828584505531
KNG,20220101,6,7.225,0.5530098076760429
KNG,20220101,6,7.226,0.5538549680265727
KNG,20220101,6,7.227,0.5541721543565504
KNG,20220101,6,7.228,0.5539812189141835
KNG,20220101,6,7.229,0.553281483802316
KNG,20220101,6,7.23,0.5520575569308495
KNG,20220101,6,7.231,0.5502128434099799
KNG,20220101,6,7.232,0.5475799509662675
KNG,20220101,6,7.233,0.5440139739073985
KNG,20220101,6,7.234,0.5393723560094562
KNG,20220101,6,7.235,0.5335134757050685
KNG,20220101,6,7.236,0.5263104427067831
KNG,20220101,6,7.237,0.5176559646471062
KNG,20220101,6,7.238,0.5074667159406813
KNG,20220101,6,7.239,0.49568179614280095
KNG,20220101,6,7.24,0.4822463211267634
KNG,20220101,6,7.241,0.4670743597868608
KNG,20220101,6,7.242,0.44997766764717034
KNG,20220101,6,7.243,0.4304982482430942
KNG,20220101,6,7.244,0.407242590644166
KNG,20220101,6,7.245,0.37436958191715164
KNG,20220101,6,7.246,0.35180901502561057
KNG,20220101,6,7.247,0.33465797362827276
KNG,20220101,6,7.248,0.3204319267588633
KNG,20220101,6,7.249,0.30807699368457075
KNG,20220101,6,7.25,0.29694576716657317
KNG,20220101,6,7.251,0.28651669612747405
KNG,20220101,6,7.252,0.2757668453146268
KNG,20220101,6,7.253,0.265511807234682
KNG,20220101,6,7.254,0.2591506852764387
KNG,20220101,6,7.255,0.2542911178195027
KNG,20220101,6,7.256,0.2503090864942575
KNG,20220101,6,7.257,0.24688672390226948
KNG,20220101,6,7.258,0.24385124374407383
KNG,20220101,6,7.259,0.2411254373541879
KNG,20220101,6,7.26,0.2387006890708419
KNG,20220101,6,7.261,0.2365370883165276
KNG,20220101,6,7.262,0.23497356546968556
KNG,20220101,6,7.263,0.2337166581753181
KNG,20220101,6,7.264,0.23286434483212104
KNG,20220101,6,7.265,0.23253675602943455
KNG,20220101,6,7.266,0.23281258156914608
KNG,20220101,6,7.267,0.23374652150786435
