date,UTC,sun_elevation_deg,sun_azimuth_deg,sun_declination_deg,direct,diffuse,total
20100118,07:00,5.94,248.58,-20.55,30.1,52.5,82.7
20100118,08:00,-4.73,239.45,-20.54,16.4,29.9,46.2
20100118,09:00,-14.38,229.09,-20.53,10.9,19.9,30.8
20100118,10:00,-22.51,217.01,-20.52,0.0,0.0,0.0
20100118,11:00,-28.46,202.9,-20.51,0.0,0.0,0.0
20100118,12:00,-31.55,187.07,-20.5,0.0,0.0,0.0
20100118,13:00,-31.32,170.6,-20.5,0.0,0.0,0.0
20100118,14:00,-27.8,154.96,-20.49,0.0,0.0,0.0
20100118,15:00,-21.5,141.13,-20.48,0.0,0.0,0.0
20100118,16:00,-13.13,129.3,-20.47,0.0,0.0,0.0
20100118,17:00,-3.32,119.13,-20.46,0.0,0.0,0.0
20100118,18:00,7.47,110.12,-20.45,1.8,4.9,6.7
20100118,19:00,18.88,101.68,-20.44,70.6,72.1,142.7
20100118,20:00,30.64,93.2,-20.44,137.2,97.1,234.3
20100118,21:00,42.49,83.76,-20.43,207.6,121.9,329.5
20100118,22:00,54.09,71.73,-20.42,588.9,167.1,756.0
20100118,23:00,64.65,53.22,-20.41,681.3,152.7,834.0
20100119,00:00,71.88,19.85,-20.4,709.1,171.3,880.4
20100119,01:00,71.24,334.39,-20.39,746.1,229.8,975.9
20100119,02:00,63.3,303.64,-20.38,694.8,253.0,947.9
20100119,03:00,52.51,286.42,-20.37,687.7,231.8,919.5
20100119,04:00,40.84,274.91,-20.37,579.4,147.8,727.2
20100119,05:00,28.97,265.68,-20.36,492.7,138.0,630.7
20100119,06:00,17.23,257.26,-20.35,412.2,121.5,533.7
20100119,07:00,5.88,248.78,-20.34,101.2,46.8,148.0
20100119,08:00,-4.82,239.65,-20.33,53.9,26.9,80.7
20100119,09:00,-14.49,229.29,-20.32,35.9,17.9,53.8
20100119,10:00,-22.65,217.19,-20.31,0.0,0.0,0.0
20100119,11:00,-28.63,203.06,-20.3,0.0,0.0,0.0
20100119,12:00,-31.75,187.18,-20.3,0.0,0.0,0.0
20100119,13:00,-31.53,170.65,-20.29,0.0,0.0,0.0
20100119,14:00,-28.02,154.95,-20.28,0.0,0.0,0.0
20100119,15:00,-21.72,141.07,-20.27,0.0,0.0,0.0
20100119,16:00,-13.34,129.21,-20.26,0.0,0.0,0.0
20100119,17:00,-3.51,119.03,-20.25,0.0,0.0,0.0
20100119,18:00,7.28,109.99,-20.24,1.5,4.7,6.2
20100119,19:00,18.7,101.54,-20.23,27.0,68.9,95.9
20100119,20:00,30.46,93.04,-20.23,65.6,103.5,169.1
20100119,21:00,42.32,83.58,-20.22,132.1,137.1,269.2
20100119,22:00,53.9,71.51,-20.21,458.3,227.8,686.1
20100119,23:00,64.44,53.02,-20.2,523.3,247.7,771.1
20100120,00:00,71.66,19.87,-20.19,594.4,242.8,837.1
20100120,01:00,71.07,334.84,-20.18,623.7,260.4,884.1
20100120,02:00,63.2,304.08,-20.17,588.6,254.5,843.0
20100120,03:00,52.44,286.77,-20.16,558.7,236.1,794.8
20100120,04:00,40.78,275.19,-20.15,415.1,194.6,609.6
20100120,05:00,28.92,265.93,-20.14,304.9,195.4,500.3
20100120,06:00,17.17,257.48,-20.14,218.5,187.0,405.5
20100120,07:00,5.8,249.0,-20.13,0.6,70.9,71.5
20100120,08:00,-4.92,239.85,-20.12,0.3,38.5,38.8
20100120,09:00,-14.61,229.49,-20.11,0.2,25.7,25.9
20100120,10:00,-22.8,217.37,-20.1,0.0,0.0,0.0
20100120,11:00,-28.81,203.22,-20.09,0.0,0.0,0.0
20100120,12:00,-31.96,187.29,-20.08,0.0,0.0,0.0
20100120,13:00,-31.76,170.7,-20.07,0.0,0.0,0.0
20100120,14:00,-28.24,154.94,-20.06,0.0,0.0,0.0
20100120,15:00,-21.94,141.01,-20.05,0.0,0.0,0.0
20100120,16:00,-13.55,129.12,-20.05,0.0,0.0,0.0
20100120,17:00,-3.71,118.91,-20.04,0.0,0.0,0.0
20100120,18:00,7.1,109.86,-20.03,0.0,1.0,1.0
20100120,19:00,18.52,101.39,-20.02,0.3,19.9,20.2
20100120,20:00,30.29,92.87,-20.01,0.2,32.3,32.5
20100120,21:00,42.14,83.38,-20.0,0.6,39.9,40.5
20100120,22:00,53.72,71.29,-19.99,1.3,62.6,63.9
20100120,23:00,64.24,52.8,-19.98,1.4,101.9,103.3
20100121,00:00,71.43,19.89,-19.97,19.2,179.8,199.0
20100121,01:00,70.89,335.27,-19.96,197.6,464.3,662.0
20100121,02:00,63.09,304.53,-19.95,295.0,433.1,728.2
20100121,03:00,52.37,287.13,-19.94,316.6,399.1,715.8
20100121,04:00,40.72,275.49,-19.94,303.4,256.7,560.1
20100121,05:00,28.85,266.18,-19.93,298.0,215.3,513.2
20100121,06:00,17.1,257.71,-19.92,242.5,187.7,430.2
20100121,07:00,5.72,249.21,-19.91,61.6,55.6,117.2
20100121,08:00,-5.02,240.06,-19.9,33.4,31.3,64.7
20100121,09:00,-14.74,229.69,-19.89,22.3,20.9,43.2
20100121,10:00,-22.95,217.56,-19.88,0.0,0.0,0.0
20100121,11:00,-29.0,203.37,-19.87,0.0,0.0,0.0
20100121,12:00,-32.17,187.4,-19.86,0.0,0.0,0.0
20100121,13:00,-31.98,170.74,-19.85,0.0,0.0,0.0
20100121,14:00,-28.47,154.92,-19.84,0.0,0.0,0.0
20100121,15:00,-22.16,140.95,-19.83,0.0,0.0,0.0
20100121,16:00,-13.76,129.02,-19.82,0.0,0.0,0.0
20100121,17:00,-3.91,118.79,-19.81,0.0,0.0,0.0
20100121,18:00,6.91,109.73,-19.8,2.2,4.4,6.6
20100121,19:00,18.34,101.24,-19.8,53.5,61.2,114.7
20100121,20:00,30.11,92.69,-19.79,122.8,86.7,209.4
20100121,21:00,41.96,83.18,-19.78,203.5,110.1,313.6
20100121,22:00,53.53,71.06,-19.77,457.4,206.3,663.8
20100121,23:00,64.02,52.57,-19.76,455.1,245.6,700.8
20100122,00:00,71.19,19.88,-19.75,478.2,259.3,737.5
20100122,01:00,70.7,335.7,-19.74,551.4,254.8,806.2
20100122,02:00,62.97,304.97,-19.73,571.0,268.9,839.9
20100122,03:00,52.29,287.49,-19.72,569.2,261.0,830.2
20100122,04:00,40.65,275.78,-19.71,529.4,179.6,709.0
20100122,05:00,28.79,266.44,-19.7,455.9,165.4,621.3
20100122,06:00,17.03,257.94,-19.69,384.7,142.7,527.4
20100122,07:00,5.63,249.43,-19.68,95.9,50.4,146.3
20100122,08:00,-5.12,240.27,-19.67,50.6,28.5,79.1
20100122,09:00,-14.87,229.89,-19.66,33.7,19.0,52.7
20100122,10:00,-23.11,217.75,-19.65,0.0,0.0,0.0
20100122,11:00,-29.19,203.53,-19.64,0.0,0.0,0.0
20100122,12:00,-32.39,187.5,-19.63,0.0,0.0,0.0
20100122,13:00,-32.22,170.78,-19.62,0.0,0.0,0.0
20100122,14:00,-28.71,154.89,-19.61,0.0,0.0,0.0
20100122,15:00,-22.39,140.88,-19.61,0.0,0.0,0.0
20100122,16:00,-13.97,128.92,-19.6,0.0,0.0,0.0
20100122,17:00,-4.11,118.67,-19.59,0.0,0.0,0.0
20100122,18:00,6.72,109.58,-19.58,0.8,5.7,6.5
20100122,19:00,18.16,101.08,-19.57,85.0,72.8,157.8
20100122,20:00,29.94,92.51,-19.56,101.6,111.5,213.1
20100122,21:00,41.79,82.97,-19.55,79.8,143.0,222.8
20100122,22:00,53.34,70.82,-19.54,67.0,233.6,300.6
20100122,23:00,63.81,52.32,-19.53,50.1,282.7,332.8
20100123,00:00,70.96,19.87,-19.52,58.2,316.5,374.7
20100123,01:00,70.51,336.12,-19.51,214.7,462.9,677.5
20100123,02:00,62.85,305.42,-19.5,286.5,441.2,727.7
20100123,03:00,52.2,287.85,-19.49,362.3,380.6,742.9
20100123,04:00,40.58,276.08,-19.48,516.9,154.1,671.1
20100123,05:00,28.71,266.7,-19.47,463.0,134.7,597.7
20100123,06:00,16.95,258.18,-19.46,396.1,115.4,511.5
20100123,07:00,5.54,249.65,-19.45,106.2,40.3,146.5
20100123,08:00,-5.24,240.48,-19.44,55.9,23.2,79.0
20100123,09:00,-15.01,230.09,-19.43,37.2,15.4,52.7
20100123,10:00,-23.28,217.93,-19.42,0.0,0.0,0.0
20100123,11:00,-29.39,203.69,-19.41,0.0,0.0,0.0
20100123,12:00,-32.61,187.61,-19.4,0.0,0.0,0.0
20100123,13:00,-32.46,170.82,-19.39,0.0,0.0,0.0
20100123,14:00,-28.95,154.86,-19.38,0.0,0.0,0.0
20100123,15:00,-22.62,140.8,-19.37,0.0,0.0,0.0
20100123,16:00,-14.19,128.81,-19.36,0.0,0.0,0.0
20100123,17:00,-4.31,118.54,-19.35,0.0,0.0,0.0
20100123,18:00,6.53,109.43,-19.34,3.6,3.9,7.5
20100123,19:00,17.98,100.91,-19.33,126.6,51.2,177.9
20100123,20:00,29.76,92.32,-19.32,201.5,75.8,277.3
20100123,21:00,41.61,82.75,-19.31,270.8,101.6,372.4
20100123,22:00,53.15,70.57,-19.3,583.8,169.2,753.0
20100123,23:00,63.59,52.07,-19.29,656.0,166.6,822.6
20100124,00:00,70.71,19.84,-19.28,696.9,175.3,872.1
20100124,01:00,70.31,336.52,-19.27,915.3,107.2,1022.6
20100124,02:00,62.71,305.87,-19.26,894.5,110.8,1005.3
20100124,03:00,52.1,288.22,-19.25,870.0,100.1,970.0
20100124,04:00,40.5,276.38,-19.24,686.1,69.0,755.1
20100124,05:00,28.63,266.96,-19.23,592.6,69.2,661.9
20100124,06:00,16.86,258.42,-19.22,495.6,65.3,560.9
20100124,07:00,5.44,249.88,-19.21,109.7,39.2,148.9
20100124,08:00,-5.35,240.7,-19.2,57.7,22.5,80.2
20100124,09:00,-15.15,230.3,-19.19,38.4,15.0,53.4
20100124,10:00,-23.45,218.12,-19.18,0.0,0.0,0.0
20100124,11:00,-29.59,203.84,-19.17,0.0,0.0,0.0
20100124,12:00,-32.84,187.71,-19.16,0.0,0.0,0.0
20100124,13:00,-32.7,170.85,-19.15,0.0,0.0,0.0
20100124,14:00,-29.19,154.83,-19.14,0.0,0.0,0.0
20100124,15:00,-22.85,140.71,-19.13,0.0,0.0,0.0
20100124,16:00,-14.41,128.69,-19.12,0.0,0.0,0.0
20100124,17:00,-4.52,118.4,-19.11,0.0,0.0,0.0
20100124,18:00,6.33,109.28,-19.1,3.9,3.5,7.5
20100124,19:00,17.79,100.74,-19.09,103.1,56.7,159.8
20100124,20:00,29.58,92.12,-19.08,150.4,89.8,240.1
20100124,21:00,41.42,82.53,-19.07,205.4,119.7,325.1
20100124,22:00,52.96,70.31,-19.06,455.2,204.0,659.3
20100124,23:00,63.38,51.81,-19.05,546.6,196.0,742.6
20100125,00:00,70.46,19.8,-19.04,580.0,208.2,788.2
20100125,01:00,70.1,336.92,-19.03,614.6,251.4,866.0
20100125,02:00,62.57,306.32,-19.02,609.1,238.9,848.0
20100125,03:00,52.0,288.59,-19.01,557.7,240.0,797.7
20100125,04:00,40.41,276.69,-19.0,409.9,194.5,604.4
20100125,05:00,28.55,267.23,-18.99,362.2,176.2,538.5
20100125,06:00,16.77,258.66,-18.98,276.0,166.0,442.0
20100125,07:00,5.33,250.11,-18.97,20.2,69.9,90.1
20100125,08:00,-5.48,240.92,-18.96,10.5,37.7,48.2
20100125,09:00,-15.3,230.5,-18.95,7.0,25.2,32.2
20100125,10:00,-23.63,218.31,-18.94,0.0,0.0,0.0
20100125,11:00,-29.8,204.0,-18.93,0.0,0.0,0.0
20100125,12:00,-33.08,187.81,-18.92,0.0,0.0,0.0
20100125,13:00,-32.95,170.87,-18.91,0.0,0.0,0.0
20100125,14:00,-29.44,154.79,-18.9,0.0,0.0,0.0
20100125,15:00,-23.09,140.62,-18.89,0.0,0.0,0.0
20100125,16:00,-14.63,128.57,-18.88,0.0,0.0,0.0
20100125,17:00,-4.72,118.25,-18.87,0.0,0.0,0.0
20100125,18:00,6.14,109.12,-18.85,1.6,2.9,4.5
20100125,19:00,17.61,100.56,-18.84,36.5,58.2,94.7
20100125,20:00,29.4,91.92,-18.83,62.9,91.8,154.7
20100125,21:00,41.24,82.3,-18.82,51.9,136.8,188.7
20100125,22:00,52.76,70.04,-18.81,192.9,304.2,497.2
20100125,23:00,63.15,51.54,-18.8,244.9,324.0,568.9
20100126,00:00,70.21,19.74,-18.79,260.4,328.2,588.5
20100126,01:00,69.88,337.3,-18.78,463.1,356.3,819.4
20100126,02:00,62.43,306.77,-18.77,443.4,371.0,814.4
20100126,03:00,51.89,288.96,-18.76,438.8,354.0,792.8
20100126,04:00,40.32,277.0,-18.75,346.2,270.0,616.2
20100126,05:00,28.46,267.5,-18.74,336.4,219.5,555.9
20100126,06:00,16.67,258.91,-18.73,278.3,189.7,468.0
20100126,07:00,5.22,250.34,-18.72,7.7,72.9,80.6
20100126,08:00,-5.61,241.14,-18.71,3.9,39.8,43.7
20100126,09:00,-15.46,230.71,-18.7,2.6,26.6,29.2
20100126,10:00,-23.82,218.51,-18.69,0.0,0.0,0.0
20100126,11:00,-30.02,204.16,-18.68,0.0,0.0,0.0
20100126,12:00,-33.32,187.9,-18.67,0.0,0.0,0.0
20100126,13:00,-33.21,170.9,-18.66,0.0,0.0,0.0
20100126,14:00,-29.7,154.74,-18.65,0.0,0.0,0.0
20100126,15:00,-23.33,140.53,-18.63,0.0,0.0,0.0
20100126,16:00,-14.86,128.44,-18.62,0.0,0.0,0.0
20100126,17:00,-4.93,118.1,-18.61,0.0,0.0,0.0
20100126,18:00,5.95,108.95,-18.6,0.3,2.8,3.1
20100126,19:00,17.42,100.37,-18.59,39.6,59.8,99.4
20100126,20:00,29.21,91.71,-18.58,74.4,88.8,163.2
20100126,21:00,41.06,82.06,-18.57,151.1,112.2,263.3
20100126,22:00,52.56,69.76,-18.56,480.5,205.8,686.2
20100126,23:00,62.93,51.26,-18.55,602.1,183.4,785.5
20100127,00:00,69.95,19.68,-18.54,665.7,179.1,844.8
20100127,01:00,69.66,337.68,-18.53,809.8,174.1,983.9
20100127,02:00,62.27,307.21,-18.52,787.1,179.5,966.6
20100127,03:00,51.78,289.33,-18.51,778.7,158.9,937.6
20100127,04:00,40.22,277.32,-18.5,652.7,85.1,737.8
20100127,05:00,28.36,267.78,-18.49,568.0,78.6,646.6
20100127,06:00,16.56,259.16,-18.47,472.9,73.6,546.5
20100127,07:00,5.1,250.57,-18.46,96.6,41.9,138.5
20100127,08:00,-5.75,241.36,-18.45,49.5,24.1,73.6
20100127,09:00,-15.62,230.93,-18.44,33.0,16.0,49.1
20100127,10:00,-24.01,218.7,-18.43,0.0,0.0,0.0
20100127,11:00,-30.24,204.31,-18.42,0.0,0.0,0.0
20100127,12:00,-33.57,188.0,-18.41,0.0,0.0,0.0
20100127,13:00,-33.47,170.91,-18.4,0.0,0.0,0.0
20100127,14:00,-29.95,154.69,-18.39,0.0,0.0,0.0
20100127,15:00,-23.57,140.42,-18.38,0.0,0.0,0.0
20100127,16:00,-15.08,128.3,-18.37,0.0,0.0,0.0
20100127,17:00,-5.14,117.95,-18.36,0.0,0.0,0.0
20100127,18:00,5.75,108.77,-18.35,1.4,3.7,5.1
20100127,19:00,17.23,100.18,-18.33,69.4,66.8,136.2
20100127,20:00,29.03,91.5,-18.32,100.7,99.8,200.5
20100127,21:00,40.87,81.81,-18.31,159.1,129.4,288.5
20100127,22:00,52.37,69.48,-18.3,481.4,203.2,684.6
20100127,23:00,62.7,50.97,-18.29,642.3,149.7,792.1
20100128,00:00,69.69,19.6,-18.28,716.2,139.6,855.9
20100128,01:00,69.42,338.04,-18.27,923.8,88.7,1012.4
20100128,02:00,62.11,307.66,-18.26,914.6,82.3,996.9
20100128,03:00,51.65,289.71,-18.25,880.9,79.6,960.6
20100128,04:00,40.11,277.63,-18.24,672.1,70.9,743.0
20100128,05:00,28.25,268.05,-18.23,580.4,68.8,649.2
20100128,06:00,16.45,259.41,-18.21,475.8,69.9,545.7
20100128,07:00,4.98,250.8,-18.2,80.3,48.3,128.6
20100128,08:00,-5.89,241.58,-18.19,41.1,26.8,67.9
20100128,09:00,-15.79,231.14,-18.18,27.4,17.8,45.3
20100128,10:00,-24.21,218.89,-18.17,0.0,0.0,0.0
20100128,11:00,-30.47,204.47,-18.16,0.0,0.0,0.0
20100128,12:00,-33.83,188.09,-18.15,0.0,0.0,0.0
20100128,13:00,-33.73,170.93,-18.14,0.0,0.0,0.0
20100128,14:00,-30.21,154.63,-18.13,0.0,0.0,0.0
20100128,15:00,-23.82,140.31,-18.12,0.0,0.0,0.0
20100128,16:00,-15.31,128.16,-18.1,0.0,0.0,0.0
20100128,17:00,-5.35,117.78,-18.09,0.0,0.0,0.0
20100128,18:00,5.55,108.59,-18.08,2.7,2.9,5.6
20100128,19:00,17.05,99.98,-18.07,123.1,43.8,166.9
20100128,20:00,28.85,91.27,-18.06,223.4,50.5,273.9
20100128,21:00,40.68,81.56,-18.05,323.1,55.6,378.6
20100128,22:00,52.17,69.19,-18.04,698.4,70.5,768.9
20100128,23:00,62.47,50.68,-18.03,766.8,72.2,838.9
20100129,00:00,69.42,19.51,-18.02,818.3,73.4,891.8
20100129,01:00,69.19,338.39,-18.0,947.2,76.7,1023.9
20100129,02:00,61.94,308.1,-17.99,929.9,76.9,1006.8
20100129,03:00,51.52,290.09,-17.98,893.1,76.3,969.4
20100129,04:00,40.0,277.95,-17.97,675.5,71.0,746.5
20100129,05:00,28.14,268.33,-17.96,584.1,68.5,652.6
20100129,06:00,16.34,259.66,-17.95,486.1,64.6,550.6
20100129,07:00,4.85,251.04,-17.94,100.2,37.8,138.0
20100129,08:00,-6.04,241.81,-17.93,52.0,21.2,73.2
20100129,09:00,-15.96,231.35,-17.91,34.7,14.1,48.8
20100129,10:00,-24.41,219.09,-17.9,0.0,0.0,0.0
20100129,11:00,-30.71,204.62,-17.89,0.0,0.0,0.0
20100129,12:00,-34.09,188.18,-17.88,0.0,0.0,0.0
20100129,13:00,-34.01,170.94,-17.87,0.0,0.0,0.0
20100129,14:00,-30.48,154.57,-17.86,0.0,0.0,0.0
20100129,15:00,-24.07,140.2,-17.85,0.0,0.0,0.0
20100129,16:00,-15.54,128.01,-17.84,0.0,0.0,0.0
20100129,17:00,-5.57,117.61,-17.82,0.0,0.0,0.0
20100129,18:00,5.35,108.41,-17.81,2.5,2.7,5.1
20100129,19:00,16.86,99.77,-17.8,112.2,47.4,159.6
20100129,20:00,28.66,91.05,-17.79,198.4,63.1,261.5
20100129,21:00,40.5,81.3,-17.78,298.2,68.1,366.3
20100129,22:00,51.96,68.89,-17.77,669.6,84.6,754.3
20100129,23:00,62.24,50.37,-17.76,700.0,115.8,815.8
20100130,00:00,69.15,19.41,-17.75,673.5,171.5,845.0
20100130,01:00,68.94,338.73,-17.73,385.4,399.8,785.2
20100130,02:00,61.76,308.54,-17.72,315.1,390.5,705.6
20100130,03:00,51.39,290.47,-17.71,256.5,383.6,640.1
20100130,04:00,39.88,278.27,-17.7,20.8,159.4,180.2
20100130,05:00,28.03,268.61,-17.69,10.9,114.8,125.7
20100130,06:00,16.21,259.92,-17.68,7.5,86.0,93.5
20100130,07:00,4.71,251.28,-17.67,0.2,13.0,13.2
20100130,08:00,-6.2,242.04,-17.65,0.1,7.2,7.2
20100130,09:00,-16.14,231.57,-17.64,0.1,4.8,4.8
20100130,10:00,-24.62,219.28,-17.63,0.0,0.0,0.0
20100130,11:00,-30.95,204.77,-17.62,0.0,0.0,0.0
20100130,12:00,-34.35,188.27,-17.61,0.0,0.0,0.0
20100130,13:00,-34.28,170.94,-17.6,0.0,0.0,0.0
20100130,14:00,-30.75,154.49,-17.59,0.0,0.0,0.0
20100130,15:00,-24.32,140.07,-17.57,0.0,0.0,0.0
20100130,16:00,-15.77,127.86,-17.56,0.0,0.0,0.0
20100130,17:00,-5.78,117.44,-17.55,0.0,0.0,0.0
20100130,18:00,5.15,108.21,-17.54,0.0,0.6,0.6
20100130,19:00,16.67,99.56,-17.53,0.1,9.9,10.0
20100130,20:00,28.48,90.81,-17.52,0.2,22.2,22.4
20100130,21:00,40.31,81.03,-17.51,0.4,49.1,49.5
20100130,22:00,51.76,68.59,-17.49,1.0,106.1,107.1
20100130,23:00,62.0,50.06,-17.48,7.3,142.6,149.9
20100131,00:00,68.88,19.3,-17.47,11.1,161.5,172.6
20100131,01:00,68.69,339.06,-17.46,37.0,245.3,282.3
20100131,02:00,61.58,308.98,-17.45,56.0,285.1,341.1
20100131,03:00,51.24,290.85,-17.44,81.0,273.7,354.8
20100131,04:00,39.75,278.6,-17.42,133.1,203.9,337.0
20100131,05:00,27.91,268.89,-17.41,100.8,182.9,283.7
20100131,06:00,16.09,260.17,-17.4,82.9,149.9,232.8
20100131,07:00,4.57,251.52,-17.39,11.6,26.8,38.4
20100131,08:00,-6.36,242.27,-17.38,5.9,14.2,20.1
20100131,09:00,-16.33,231.79,-17.37,3.9,9.5,13.4
20100131,10:00,-24.84,219.48,-17.35,0.0,0.0,0.0
20100131,11:00,-31.2,204.93,-17.34,0.0,0.0,0.0
20100131,12:00,-34.62,188.35,-17.33,0.0,0.0,0.0
20100131,13:00,-34.56,170.94,-17.32,0.0,0.0,0.0
20100131,14:00,-31.02,154.42,-17.31,0.0,0.0,0.0
20100131,15:00,-24.58,139.94,-17.3,0.0,0.0,0.0
20100131,16:00,-16.01,127.7,-17.28,0.0,0.0,0.0
20100131,17:00,-6.0,117.25,-17.27,0.0,0.0,0.0
20100131,18:00,4.95,108.01,-17.26,0.0,0.5,0.5
20100131,19:00,16.48,99.35,-17.25,0.4,22.7,23.1
20100131,20:00,28.29,90.57,-17.24,0.5,36.0,36.5
20100131,21:00,40.12,80.75,-17.23,1.9,59.0,60.9
20100131,22:00,51.55,68.28,-17.21,1.3,207.6,208.9
20100131,23:00,61.76,49.74,-17.2,1.3,214.1,215.4
